State,account_length,intertiol_plan,number_vm_messages,total_day_min,total_day_calls,total_eve_min,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,customer_service_calls,service quality,priority customer level,total data usage,network coverage,total messages usage,total_mins,total_calls,total_charge,avg_min_per_call
26,119.0,0,0.0,134.9,70.0,211.5,74.0,188.5,105.0,11.3,6.0,1.0,8.0,2.0,48.0,999.0,384.0,534.9,249.0,49.39,2.148192771084337
5,80.0,0,0.0,194.8,116.0,209.9,93.0,194.1,100.0,12.8,3.0,0.0,0.0,3.0,62.0,731.0,153.0,598.8000000000001,309.0,59.69,1.9378640776699032
6,152.0,0,20.0,239.1,105.0,209.1,111.0,268.2,130.0,13.3,3.0,3.5,9.0,1.0,15.0,574.0,553.0,716.4,346.0,70.49000000000001,2.0705202312138726
9,113.0,0,0.0,92.6,85.0,177.6,92.0,159.8,72.0,14.4,4.0,3.0,8.0,3.0,34.0,898.0,333.0,430.0,249.0,38.03,1.7269076305220883
46,75.0,0,0.0,209.4,133.0,211.5,121.0,291.2,123.0,7.2,4.0,1.0,4.0,3.0,56.0,791.0,186.0,712.0999999999999,377.0,66.67999999999999,1.8888594164456232
35,80.0,0,0.0,197.6,83.0,164.5,86.0,94.0,98.0,6.4,6.0,1.0,5.0,1.0,28.0,793.0,626.0,456.1,267.0,51.80000000000001,1.708239700374532
30,148.0,0,0.0,34.94999999999999,121.0,161.7,125.0,203.1,82.0,10.6,6.0,1.0,8.0,1.0,41.0,936.0,575.0,399.75,328.0,28.83,1.21875
39,63.0,1,0.0,62.9,112.0,202.9,111.0,259.0,58.0,8.9,8.0,1.0,7.0,3.0,47.0,702.0,328.0,524.8,281.0,39.599999999999994,1.8676156583629893
9,97.0,0,28.0,202.3,97.0,69.2,84.0,257.6,64.0,6.7,3.0,1.0,9.0,3.0,45.0,251.0,597.0,529.1,245.0,51.86,2.159591836734694
20,166.0,0,0.0,136.1,116.0,181.4,93.0,131.4,108.0,11.3,4.0,0.0,0.0,2.0,38.0,217.0,633.0,448.9,317.0,44.47,1.4160883280757097
50,94.0,0,0.0,207.0,109.0,167.4,80.0,238.2,117.0,3.25,6.0,1.0,7.0,3.0,58.0,420.0,703.0,612.5999999999999,306.0,60.14,2.001960784313725
9,85.0,0,33.0,207.9,95.0,233.5,88.0,221.3,92.0,13.5,3.0,1.0,7.0,1.0,14.0,133.0,240.0,662.7,275.0,65.15,2.409818181818182
42,80.0,1,0.0,276.5,122.0,195.6,79.0,210.3,78.0,7.2,3.0,1.0,0.0,1.0,7.0,112.0,360.0,682.4000000000001,279.0,73.1,2.4458781362007174
27,208.0,0,31.0,313.8,87.0,147.7,103.0,192.7,97.0,10.1,7.0,3.0,8.0,2.0,23.0,447.0,575.0,654.2,287.0,74.57000000000001,2.2794425087108015
15,88.0,1,25.0,288.5,114.0,203.4,74.0,228.4,117.0,13.0,5.0,1.0,5.0,1.0,18.0,242.0,342.0,720.3,305.0,76.62,2.361639344262295
12,100.0,0,0.0,210.9,85.0,329.3,69.0,127.1,78.0,9.4,5.0,3.5,7.0,1.0,30.0,196.0,325.0,667.3000000000001,232.0,69.56,2.876293103448276
49,154.0,0,35.0,64.9,76.0,184.1,91.0,151.6,75.0,14.6,1.0,1.0,4.0,1.0,58.0,270.0,536.0,400.6,242.0,33.5,1.6553719008264465
44,32.0,0,26.0,243.5,137.0,236.8,108.0,173.3,149.0,9.0,9.0,1.0,7.0,2.0,30.0,354.0,366.0,653.6,394.0,69.33,1.6588832487309646
10,18.0,0,0.0,197.0,97.0,203.7,107.0,202.0,105.0,8.7,3.0,3.0,8.0,3.0,56.0,914.0,530.0,602.7,309.0,59.89,1.950485436893204
0,126.0,0,31.0,278.0,88.0,253.2,65.0,223.2,114.0,8.7,4.0,0.0,0.0,3.0,15.0,753.0,425.0,754.4000000000001,267.0,78.82,2.8254681647940076
44,144.0,0,37.0,219.9,102.0,222.1,77.0,118.5,111.0,10.0,4.0,1.0,7.0,1.0,58.0,491.0,664.0,560.5,290.0,61.59,1.9327586206896552
25,29.0,0,0.0,313.2,103.0,216.3,151.0,218.4,106.0,12.8,4.0,2.0,2.0,1.0,1.0,170.0,177.0,747.9,360.0,81.46,2.0775
2,86.0,0,16.0,145.7,88.0,191.0,129.0,215.5,82.0,11.3,7.0,0.0,0.0,3.0,13.0,203.0,496.0,552.2,299.0,50.709999999999994,1.8468227424749166
0,138.0,0,37.0,75.8,102.0,173.6,147.0,162.6,96.0,8.2,10.5,0.0,0.0,1.0,52.0,508.0,622.0,412.0,345.0,34.97,1.1942028985507247
0,146.0,0,0.0,195.9,86.0,228.6,82.0,303.5,94.0,12.2,4.0,3.0,7.0,3.0,27.0,828.0,326.0,728.0,262.0,66.39,2.7786259541984735
21,175.0,0,0.0,132.0,95.0,231.2,74.0,313.4,108.0,8.7,10.0,1.0,8.0,2.0,56.0,716.0,508.0,676.5999999999999,277.0,56.190000000000005,2.442599277978339
49,74.0,0,0.0,124.0,102.0,262.1,101.0,268.2,98.0,11.7,2.0,2.0,9.0,3.0,8.0,593.0,525.0,654.3,301.0,55.43,2.17375415282392
6,48.0,0,0.0,171.9,98.0,159.0,127.0,139.5,101.0,7.6,3.0,2.0,9.0,2.0,52.0,868.0,302.0,470.4,326.0,49.019999999999996,1.4429447852760735
10,74.0,0,31.0,249.4,70.0,209.5,59.0,180.6,75.0,9.9,2.0,3.5,4.0,1.0,32.0,910.0,186.0,639.5,204.0,68.33999999999999,3.1348039215686274
33,105.0,1,0.0,228.4,100.0,145.1,108.0,245.3,140.0,7.7,7.0,0.0,0.0,1.0,39.0,100.0,322.0,618.8,348.0,62.199999999999996,1.7781609195402297
46,157.0,0,0.0,168.6,71.0,205.1,48.0,175.8,88.0,5.9,2.0,3.0,5.0,2.0,67.0,165.0,433.0,549.5,207.0,54.0,2.654589371980676
7,208.0,0,0.0,123.7,138.0,248.5,105.0,269.6,78.0,13.3,4.0,0.0,0.0,3.0,50.0,711.0,323.0,641.8,321.0,54.28000000000001,1.9993769470404983
42,68.0,0,0.0,178.7,61.0,252.3,84.0,255.7,76.0,8.4,4.0,1.0,8.0,1.0,42.0,148.0,321.0,686.7,221.0,63.339999999999996,3.107239819004525
37,80.0,0,0.0,113.2,86.0,185.5,97.0,237.3,145.0,9.5,5.0,1.0,5.0,1.0,68.0,269.0,557.0,536.0,328.0,45.69,1.6341463414634145
25,38.0,0,25.0,142.4,106.0,313.7,109.0,126.6,117.0,13.4,6.0,2.0,7.0,3.0,45.0,132.0,672.0,582.7,332.0,56.57000000000001,1.755120481927711
27,107.0,0,38.0,204.2,57.0,205.9,92.0,286.5,80.0,8.3,4.0,0.0,0.0,3.0,48.0,319.0,531.0,696.6,229.0,65.1,3.041921397379913
5,140.0,0,0.0,149.7,71.0,212.5,97.0,245.9,67.0,12.6,4.0,3.0,6.0,2.0,44.0,314.0,498.0,608.1,235.0,54.58,2.587659574468085
2,98.0,0,0.0,227.1,116.0,120.5,103.0,117.0,102.0,4.7,4.0,3.5,2.0,1.0,1.0,333.0,386.0,464.6,321.0,54.120000000000005,1.4473520249221183
38,114.0,0,0.0,155.3,75.0,169.9,87.0,207.0,133.0,12.6,5.0,2.0,9.0,3.0,42.0,199.0,422.0,532.2,295.0,50.16,1.8040677966101697
23,46.0,0,0.0,156.4,105.0,185.5,98.0,226.7,96.0,11.8,3.0,1.0,6.0,2.0,3.0,475.0,403.0,568.5999999999999,299.0,52.56,1.9016722408026754
32,118.0,0,42.0,148.7,105.0,167.3,105.0,270.6,105.0,10.4,7.0,0.0,0.0,3.0,41.0,815.0,193.0,586.6,315.0,51.68,1.8622222222222222
44,37.0,0,0.0,271.7,112.0,155.1,96.0,199.5,97.0,6.6,4.0,3.0,7.0,1.0,31.0,199.0,557.0,626.3,305.0,68.35,2.0534426229508194
29,34.0,0,0.0,193.7,74.0,126.9,84.0,221.2,152.0,8.8,4.0,0.0,0.0,2.0,14.0,784.0,292.0,541.8,310.0,53.67,1.7477419354838708
25,98.0,1,23.0,245.5,54.0,292.7,83.0,184.0,90.0,10.8,7.0,1.0,7.0,1.0,65.0,236.0,598.0,722.2,227.0,74.9,3.1814977973568284
33,113.0,0,0.0,245.3,108.0,259.9,140.0,204.3,115.0,10.7,2.0,3.0,0.0,1.0,2.0,279.0,163.0,709.5,363.0,72.98,1.9545454545454546
37,69.0,0,0.0,196.1,87.0,236.8,66.0,182.3,75.0,11.9,1.0,0.0,0.0,3.0,61.0,932.0,463.0,615.2,228.0,61.67,2.698245614035088
45,121.0,0,0.0,134.1,112.0,195.1,104.0,159.6,139.0,10.5,2.0,2.0,7.0,2.0,23.0,886.0,134.0,488.79999999999995,355.0,46.559999999999995,1.376901408450704
31,59.0,1,31.0,225.0,78.0,191.3,79.0,226.7,79.0,9.1,3.0,1.0,8.0,3.0,36.0,472.0,138.0,643.0,236.0,64.71000000000001,2.7245762711864407
49,59.0,0,0.0,189.7,100.0,115.9,133.0,220.6,115.0,7.4,4.0,0.0,0.0,2.0,26.0,806.0,486.0,526.2,348.0,52.03,1.5120689655172415
37,190.0,0,0.0,142.9,96.0,177.9,96.0,113.3,117.0,6.6,4.0,0.0,0.0,1.0,60.0,359.0,600.0,434.1,309.0,44.51,1.404854368932039
17,109.0,0,0.0,175.6,80.0,238.0,94.0,198.4,103.0,10.2,6.0,1.0,4.0,2.0,58.0,616.0,261.0,612.0,277.0,59.01,2.2093862815884475
24,136.0,0,0.0,92.4,109.0,219.0,115.0,212.6,80.0,12.9,4.0,2.0,5.0,2.0,56.0,749.0,411.0,524.0,304.0,43.9,1.7236842105263157
43,86.0,0,0.0,92.8,92.0,159.6,87.0,148.7,115.0,8.8,5.0,1.0,9.0,1.0,23.0,876.0,605.0,401.09999999999997,294.0,36.04,1.364285714285714
23,100.0,0,27.0,221.7,100.0,236.1,70.0,192.7,91.0,8.0,4.0,0.0,0.0,2.0,66.0,116.0,417.0,650.5,261.0,66.42999999999999,2.492337164750958
9,106.0,0,0.0,159.6,94.0,276.8,118.0,223.5,65.0,8.8,3.0,0.0,0.0,2.0,2.0,929.0,588.0,659.9,277.0,60.72,2.3823104693140795
38,104.0,0,0.0,144.5,107.0,180.5,85.0,226.0,94.0,17.0,6.0,2.0,9.0,2.0,59.0,286.0,149.0,551.0,286.0,50.08,1.9265734265734267
49,129.0,0,0.0,159.1,100.0,202.5,90.0,233.1,96.0,11.5,6.0,2.0,7.0,1.0,38.0,745.0,643.0,594.7,286.0,54.75000000000001,2.0793706293706293
15,205.0,0,0.0,49.9,123.0,150.7,81.0,188.2,67.0,10.1,4.0,2.0,9.0,3.0,69.0,220.0,718.0,388.79999999999995,271.0,29.759999999999998,1.4346863468634685
36,93.0,0,32.0,116.9,120.0,232.4,97.0,127.7,112.0,11.0,9.0,0.0,0.0,2.0,44.0,141.0,141.0,477.0,329.0,45.370000000000005,1.4498480243161094
29,123.0,0,0.0,150.0,98.0,89.8,95.0,326.0,91.0,11.1,3.0,3.0,7.0,2.0,24.0,364.0,640.0,565.8,284.0,47.800000000000004,1.9922535211267605
8,99.0,0,0.0,254.4,120.0,159.3,92.0,264.4,94.0,6.0,5.0,1.0,6.0,3.0,32.0,412.0,391.0,678.1,306.0,68.69,2.216013071895425
22,61.0,0,33.0,270.7,53.0,200.7,116.0,201.7,102.0,10.9,3.0,3.0,8.0,3.0,4.0,629.0,434.0,673.0999999999999,271.0,72.16,2.483763837638376
14,71.0,0,0.0,207.0,112.0,173.8,96.0,178.4,61.0,12.1,3.0,1.0,7.0,3.0,69.0,263.0,332.0,559.2,269.0,57.989999999999995,2.0788104089219335
44,4.0,1,0.0,145.3,89.0,303.8,93.0,206.1,82.0,8.9,4.0,0.0,0.0,2.0,53.0,652.0,249.0,655.2,264.0,59.78999999999999,2.481818181818182
14,148.0,0,25.0,230.7,102.0,233.8,109.0,215.8,90.0,13.5,2.0,3.0,9.0,3.0,3.0,247.0,223.0,680.3,301.0,68.80000000000001,2.2601328903654485
47,141.0,0,0.0,151.5,104.0,242.2,114.0,304.2,109.0,10.8,2.0,1.0,6.0,1.0,10.0,155.0,175.0,697.9,327.0,60.04,2.134250764525994
32,56.0,0,0.0,146.1,57.0,196.2,97.0,310.1,110.0,9.2,3.0,0.0,0.0,1.0,57.0,376.0,290.0,652.4,264.0,55.47,2.471212121212121
20,160.0,0,0.0,256.0,111.0,187.4,61.0,119.1,81.0,11.5,4.0,3.0,6.0,2.0,32.0,779.0,249.0,562.5,253.0,64.81,2.2233201581027666
45,43.0,0,35.0,200.2,105.0,244.4,88.0,207.2,97.0,11.6,4.0,3.0,7.0,1.0,55.0,992.0,309.0,651.8,290.0,64.12,2.2475862068965515
26,42.0,0,0.0,150.7,52.0,246.7,96.0,103.8,118.0,7.0,4.0,2.0,9.0,1.0,50.0,878.0,245.0,501.2,266.0,51.260000000000005,1.8842105263157893
6,135.0,1,0.0,186.0,107.0,66.0,94.0,213.1,105.0,12.9,4.0,1.0,5.0,2.0,43.0,349.0,187.0,465.1,306.0,46.82000000000001,1.519934640522876
1,106.0,0,0.0,212.9,110.0,187.0,69.0,128.1,71.0,6.3,3.0,3.0,7.0,1.0,1.0,814.0,222.0,528.0,250.0,57.849999999999994,2.112
49,106.0,0,0.0,194.8,133.0,213.4,73.0,190.8,92.0,11.5,7.0,0.0,0.0,1.0,9.0,515.0,600.0,599.0,298.0,59.849999999999994,2.01006711409396
24,83.0,0,30.0,272.5,105.0,253.0,83.0,180.8,123.0,8.7,6.0,3.0,8.0,3.0,10.0,923.0,148.0,706.3,311.0,75.98,2.2710610932475883
28,110.0,0,0.0,135.1,109.0,205.2,99.0,166.3,119.0,11.7,4.0,1.0,5.0,1.0,50.0,886.0,567.0,506.59999999999997,327.0,47.89,1.549235474006116
2,153.0,0,0.0,154.6,56.0,263.0,84.0,336.4,89.0,15.5,2.0,1.0,8.0,3.0,54.0,402.0,651.0,754.0,229.0,63.775000000000006,3.2925764192139737
10,109.0,0,35.0,230.5,116.0,265.8,130.0,269.7,69.0,10.6,6.0,3.5,8.0,3.0,20.0,120.0,665.0,766.0,315.0,73.92,2.4317460317460315
9,31.0,0,0.0,165.4,84.0,203.7,107.0,201.7,65.0,8.2,1.0,1.0,8.0,3.0,58.0,656.0,130.0,570.8,256.0,54.51,2.2296875
18,124.0,0,0.0,143.3,120.0,230.7,111.0,214.3,91.0,7.8,2.0,3.5,0.0,1.0,9.0,403.0,288.0,588.3,322.0,53.61,1.8270186335403726
44,110.0,0,0.0,271.1,108.0,237.0,122.0,239.9,122.0,9.8,5.0,2.0,2.0,1.0,1.0,485.0,278.0,748.0,352.0,77.04,2.125
3,124.0,0,0.0,253.5,104.0,117.9,123.0,248.5,104.0,14.0,2.0,0.0,0.0,3.0,58.0,894.0,379.0,619.9,331.0,64.30000000000001,1.872809667673716
34,82.0,0,0.0,167.1,77.0,131.8,79.0,187.4,98.0,9.4,1.0,3.5,0.0,1.0,7.0,192.0,122.0,486.29999999999995,254.0,48.04,1.914566929133858
17,122.0,0,0.0,168.3,96.0,87.6,91.0,247.2,87.0,8.4,6.0,1.0,6.0,3.0,9.0,183.0,616.0,503.1,274.0,47.18,1.836131386861314
1,137.0,0,0.0,104.7,115.0,249.8,144.0,192.3,99.0,8.9,2.0,1.0,7.0,1.0,60.0,611.0,239.0,546.8,358.0,47.68,1.5273743016759775
15,69.0,0,0.0,135.4,101.0,238.1,124.0,195.6,102.0,10.6,2.0,1.0,6.0,2.0,21.0,891.0,633.0,569.1,327.0,52.06,1.7403669724770643
15,46.0,0,34.0,191.4,102.0,335.6875,96.0,147.5,132.0,7.2,2.0,1.0,6.0,2.0,35.0,947.0,633.0,674.5875,330.0,67.72,2.044204545454545
9,103.0,0,0.0,158.7,90.0,198.4,117.0,181.1,76.0,10.5,4.0,1.0,7.0,2.0,45.0,546.0,457.0,538.2,283.0,51.99,1.901766784452297
32,16.0,0,0.0,144.8,84.0,164.9,141.0,231.5,75.0,8.2,4.0,2.0,7.0,1.0,33.0,151.0,528.0,541.2,300.0,49.06,1.804
1,119.0,0,0.0,98.8,97.0,146.9,68.0,190.7,105.0,10.0,4.0,3.0,8.0,1.0,45.0,706.0,702.0,436.4,270.0,37.87,1.6162962962962961
23,124.0,1,0.0,157.8,71.0,203.2,114.0,168.7,82.0,10.0,2.0,3.0,0.0,1.0,8.0,291.0,399.0,529.7,267.0,51.69,1.9838951310861426
34,122.0,0,37.0,163.0,107.0,312.8,118.0,200.0,85.0,11.6,5.0,1.0,5.0,1.0,63.0,200.0,225.0,675.8,310.0,63.3,2.1799999999999997
20,139.0,0,0.0,181.6,119.0,335.6875,118.0,149.8,64.0,8.3,6.0,3.5,9.0,3.0,30.0,352.0,413.0,667.0875000000001,301.0,66.14,2.2162375415282396
16,67.0,0,0.0,129.0,78.0,188.0,116.0,235.0,102.0,11.2,3.0,2.0,9.0,2.0,26.0,705.0,602.0,552.0,296.0,48.489999999999995,1.864864864864865
49,84.0,0,0.0,86.0,83.0,260.7,86.0,98.6,109.0,8.9,4.0,1.0,7.0,1.0,6.0,575.0,222.0,445.29999999999995,278.0,41.22,1.601798561151079
13,101.0,0,17.0,193.9,71.0,189.8,81.0,196.3,97.0,12.6,7.0,0.0,0.0,3.0,18.0,778.0,145.0,580.0,249.0,57.92,2.3293172690763053
18,40.0,0,0.0,109.4,107.0,244.7,102.0,276.9,123.0,7.1,7.0,0.0,0.0,1.0,26.0,883.0,536.0,631.0,332.0,51.86000000000001,1.9006024096385543
22,61.0,0,0.0,188.9,105.0,153.6,116.0,213.3,106.0,10.2,2.0,2.0,7.0,2.0,54.0,810.0,190.0,555.8,327.0,54.77,1.6996941896024464
42,120.0,1,0.0,179.9,72.0,170.0,98.0,190.6,89.0,13.8,2.0,1.0,2.0,1.0,3.0,347.0,197.0,540.5,259.0,53.61,2.086872586872587
4,95.0,0,0.0,183.4,98.0,281.3,95.0,105.2,113.0,8.2,8.0,1.0,5.0,1.0,3.0,560.0,271.0,569.9000000000001,306.0,59.82000000000001,1.862418300653595
9,98.0,0,0.0,288.1,101.0,137.9,93.0,206.5,88.0,3.25,0.0,0.0,0.0,2.0,12.0,864.0,566.0,632.5,282.0,69.99,2.24290780141844
18,114.0,0,0.0,169.2,96.0,149.9,83.0,196.9,119.0,4.6,4.0,2.0,8.0,2.0,28.0,520.0,580.0,516.0,298.0,50.36,1.7315436241610738
14,68.0,1,29.0,195.5,113.0,171.6,96.0,204.0,85.0,13.5,9.0,1.0,0.0,1.0,7.0,268.0,149.0,571.1,294.0,57.01,1.942517006802721
1,149.0,0,20.0,264.4,102.0,219.6,123.0,200.4,89.0,11.3,3.0,2.0,5.0,2.0,18.0,757.0,206.0,684.4,314.0,72.64,2.179617834394904
6,22.0,0,0.0,207.7,116.0,210.6,99.0,238.2,88.0,9.6,5.0,0.0,0.0,1.0,6.0,563.0,645.0,656.5,303.0,63.93,2.1666666666666665
38,176.0,0,0.0,169.5,151.0,112.9,84.0,65.20000000000003,99.0,8.7,4.0,0.0,0.0,1.0,45.0,468.0,200.0,347.6,334.0,41.355000000000004,1.0407185628742515
43,152.0,0,0.0,141.5,102.0,263.0,94.0,207.1,113.0,3.4,4.0,2.0,8.0,2.0,38.0,644.0,265.0,611.6,309.0,55.74,1.9792880258899677
45,118.0,0,0.0,154.8,71.0,244.0,73.0,159.6,81.0,12.8,4.0,0.0,0.0,1.0,28.0,993.0,624.0,558.4,225.0,54.24,2.481777777777778
24,101.0,1,0.0,133.5,51.0,219.6,96.0,210.0,74.0,11.7,4.0,1.0,4.0,1.0,55.0,197.0,452.0,563.1,221.0,50.82000000000001,2.5479638009049776
26,102.0,0,0.0,273.2,85.0,211.1,82.0,203.7,129.0,13.1,7.0,2.0,0.0,1.0,2.0,143.0,264.0,688.0,296.0,73.55,2.324324324324324
28,118.0,0,0.0,224.6,94.0,225.9,120.0,269.0,105.0,12.5,8.0,2.0,7.0,2.0,36.0,535.0,371.0,719.5,319.0,69.49,2.2554858934169277
9,105.0,0,0.0,273.8,97.0,289.7,106.0,269.1,126.0,5.8,3.0,2.0,0.0,1.0,3.0,324.0,406.0,832.6,329.0,83.28,2.5306990881458966
48,153.0,0,0.0,159.5,103.0,275.5,90.0,176.7,126.0,10.1,2.0,1.0,0.0,1.0,4.0,181.0,365.0,611.7,319.0,58.49000000000001,1.9175548589341693
17,71.0,0,0.0,104.0,92.0,197.0,125.0,110.1,123.0,14.6,8.0,0.0,0.0,3.0,24.0,607.0,424.0,411.1,340.0,39.38,1.2091176470588236
20,71.0,0,31.0,115.4,90.0,217.4,78.0,239.9,102.0,13.1,4.0,1.0,9.0,3.0,9.0,726.0,604.0,572.7,270.0,48.900000000000006,2.1211111111111114
15,68.0,0,0.0,222.1,107.0,199.4,102.0,162.4,107.0,9.4,3.0,2.0,7.0,3.0,56.0,797.0,623.0,583.9,316.0,62.019999999999996,1.8477848101265821
19,66.0,0,0.0,116.4,98.0,95.6,74.0,181.5,94.0,10.5,3.0,3.0,7.0,3.0,12.0,636.0,282.0,393.5,266.0,36.09,1.4793233082706767
28,101.0,0,0.0,217.7,118.0,231.7,128.0,185.3,128.0,3.25,0.0,3.0,4.0,3.0,44.0,598.0,499.0,634.7,374.0,65.04,1.697058823529412
46,116.0,0,0.0,129.4,84.0,157.3,89.0,215.5,77.0,13.3,3.0,0.0,0.0,2.0,59.0,166.0,342.0,502.20000000000005,250.0,45.06999999999999,2.0088000000000004
6,54.0,0,33.0,161.8,73.0,273.0,58.0,153.9,76.0,13.7,4.0,0.0,0.0,1.0,14.0,162.0,254.0,588.7,207.0,57.65,2.843961352657005
45,112.0,0,29.0,198.8,122.0,238.6,114.0,289.5,69.0,11.5,5.0,1.0,4.0,1.0,57.0,723.0,717.0,726.9,305.0,67.11,2.38327868852459
25,122.0,0,42.5,147.8,85.0,147.4,93.0,203.5,110.0,14.0,5.0,1.0,9.0,2.0,1.0,511.0,425.0,498.70000000000005,288.0,46.81999999999999,1.7315972222222225
0,74.0,0,0.0,262.3,114.0,198.9,96.0,165.9,90.0,6.6,5.0,3.0,6.0,3.0,30.0,706.0,163.0,627.1,300.0,68.97,2.0903333333333336
50,90.0,0,0.0,246.4,83.0,160.3,88.0,170.9,99.0,7.6,7.0,1.0,7.0,2.0,35.0,620.0,625.0,577.6,270.0,63.21,2.1392592592592594
34,112.0,0,0.0,174.3,123.0,140.2,124.0,215.4,89.0,9.0,6.0,3.5,0.0,1.0,7.0,130.0,302.0,529.9,336.0,51.239999999999995,1.5770833333333332
27,85.0,0,0.0,183.4,111.0,168.8,98.0,199.7,97.0,9.9,4.0,3.5,4.0,1.0,63.0,897.0,151.0,551.9000000000001,306.0,54.52,1.8035947712418303
14,100.0,0,0.0,191.9,95.0,200.9,101.0,271.9,74.0,17.25,3.0,1.0,5.0,1.0,33.0,691.0,410.0,664.7,270.0,61.94,2.461851851851852
35,114.0,0,0.0,187.8,109.0,154.6,97.0,213.9,102.0,10.1,3.0,2.0,4.0,3.0,57.0,810.0,568.0,556.3,308.0,54.7,1.806168831168831
39,83.0,0,0.0,259.7,106.0,152.7,116.0,224.7,92.0,10.2,2.0,0.0,0.0,1.0,35.0,930.0,250.0,637.0999999999999,314.0,67.24,2.028980891719745
50,157.0,1,0.0,180.4,123.0,194.0,98.0,227.3,88.0,8.4,5.0,0.0,0.0,1.0,49.0,383.0,637.0,601.7,309.0,57.39,1.9472491909385115
37,51.0,0,0.0,51.8,107.0,230.2,104.0,227.5,118.0,10.4,4.0,2.0,7.0,2.0,62.0,417.0,678.0,509.5,329.0,38.620000000000005,1.5486322188449848
33,42.0,0,0.0,303.9,106.0,232.2,54.0,147.1,76.0,5.8,3.0,1.0,2.0,1.0,7.0,245.0,204.0,683.1999999999999,236.0,78.02,2.894915254237288
28,101.0,0,36.0,123.7,125.0,172.6,106.0,280.5,127.0,8.8,4.0,1.0,0.0,1.0,4.0,295.0,150.0,576.8,358.0,48.32,1.6111731843575419
37,112.0,0,0.0,206.2,122.0,164.5,94.0,140.3,101.0,12.6,7.0,3.0,7.0,3.0,31.0,566.0,251.0,511.0,317.0,55.34,1.61198738170347
28,56.0,0,0.0,164.3,92.0,233.7,107.0,187.3,104.0,11.8,1.0,2.0,5.0,2.0,67.0,420.0,145.0,585.3,303.0,56.22,1.9316831683168316
31,53.0,0,0.0,228.6,117.0,132.8,123.0,227.2,124.0,10.1,2.0,3.5,2.0,1.0,2.0,101.0,212.0,588.5999999999999,364.0,60.37,1.6170329670329668
49,64.0,0,22.0,200.4,80.0,131.1,84.0,230.7,67.0,7.6,5.0,1.0,5.0,2.0,17.0,678.0,430.0,562.2,231.0,55.59,2.433766233766234
45,123.0,0,0.0,154.3,107.0,183.0,111.0,65.20000000000003,134.0,10.9,8.0,0.0,0.0,2.0,67.0,854.0,712.0,402.50000000000006,352.0,44.724999999999994,1.1434659090909092
13,68.0,0,30.0,122.9,93.0,233.5,91.0,199.5,144.0,9.6,2.0,2.0,8.0,3.0,9.0,977.0,293.0,555.9,328.0,49.72,1.6948170731707317
6,40.0,1,0.0,220.8,100.0,265.7,106.0,212.8,94.0,6.4,3.0,0.0,0.0,2.0,12.0,280.0,247.0,699.3,300.0,69.7,2.331
32,132.0,0,0.0,214.6,78.0,251.7,98.0,240.8,88.0,13.9,2.0,0.0,0.0,3.0,19.0,806.0,196.0,707.0999999999999,264.0,68.71,2.6784090909090907
6,120.0,1,0.0,202.0,123.0,184.3,78.0,176.0,89.0,7.4,2.0,2.0,0.0,1.0,1.0,194.0,323.0,562.3,290.0,57.93000000000001,1.938965517241379
22,108.0,0,32.0,209.5,108.0,109.6,64.0,189.7,145.0,9.1,6.0,3.5,0.0,1.0,2.0,365.0,371.0,508.8,317.0,53.48,1.6050473186119874
40,161.0,0,0.0,297.9,141.0,238.1,107.0,240.5,93.0,8.9,5.0,1.0,0.0,1.0,3.0,440.0,221.0,776.5,341.0,81.69999999999999,2.277126099706745
40,130.0,0,0.0,212.8,102.0,189.8,137.0,170.1,105.0,10.6,4.0,0.0,0.0,1.0,2.0,143.0,204.0,572.7,344.0,59.96,1.664825581395349
34,122.0,0,0.0,145.6,102.0,284.7,111.0,228.2,91.0,12.2,5.0,0.0,0.0,3.0,12.0,643.0,452.0,658.5,304.0,59.22,2.1661184210526314
26,130.0,0,19.0,152.9,87.0,213.2,99.0,205.3,114.0,10.8,6.0,2.0,8.0,2.0,28.0,428.0,640.0,571.4000000000001,300.0,53.35,1.904666666666667
50,90.0,0,0.0,125.4,152.0,269.1,83.0,238.6,103.0,11.0,7.0,1.0,7.0,1.0,49.0,918.0,698.0,633.1,338.0,54.93,1.873076923076923
29,139.0,0,25.0,138.3,96.0,80.6,79.0,163.7,83.0,8.3,8.0,0.0,0.0,2.0,40.0,356.0,368.0,382.6,258.0,37.73,1.4829457364341085
15,57.0,0,0.0,189.3,152.0,174.9,70.0,221.9,117.0,11.2,5.0,3.0,8.0,3.0,64.0,180.0,251.0,586.1,339.0,57.04,1.7289085545722715
5,128.0,0,0.0,199.3,86.0,194.8,102.0,298.2,82.0,14.3,2.0,3.5,4.0,1.0,30.0,835.0,293.0,692.3,270.0,63.86,2.5640740740740737
50,127.0,1,0.0,247.5,99.0,108.5,118.0,232.0,72.0,10.6,3.0,2.0,5.0,2.0,36.0,773.0,551.0,588.0,289.0,61.739999999999995,2.0346020761245676
20,107.0,0,0.0,294.9,71.0,192.8,78.0,148.1,87.0,13.2,5.0,1.0,2.0,1.0,6.0,141.0,331.0,635.8,236.0,73.18,2.6940677966101694
36,177.0,0,0.0,175.4,99.0,155.3,83.0,179.4,86.0,11.5,3.0,1.0,9.0,1.0,37.0,981.0,300.0,510.1,268.0,51.089999999999996,1.903358208955224
