account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,total_mins,total_calls,total_charge,avg_min_per_call
148.0,0,0,0,0.0,243.0,115.0,41.31,191.8,91.0,16.3,117.8,93.0,5.3,13.4,5.0,3.62,2.0,552.6,299.0,62.91,1.848160535117057
197.0,1,1,0,0.0,119.3,78.0,20.64,220.3,119.0,17.9,165.9,93.0,7.83,13.7,5.0,3.7,5.0,505.5,290.0,46.37,1.743103448275862
124.0,2,0,0,0.0,133.3,116.0,22.36,234.7,116.0,20.61,211.3,93.0,9.64,7.8,2.0,2.11,4.0,579.3,325.0,52.61,1.7824615384615383
161.0,2,0,0,0.0,313.9,144.0,48.64,239.1,109.0,20.24,227.5,93.0,10.82,8.9,5.0,2.4,1.0,780.5,346.0,79.69999999999999,2.255780346820809
68.0,1,0,0,0.0,197.9,116.0,36.36,258.5,105.0,21.14,237.8,93.0,10.52,8.4,2.0,2.27,1.0,694.2,314.0,68.02,2.2108280254777073
63.0,2,0,0,0.0,251.8,77.0,44.51,247.0,135.0,19.83,194.1,93.0,9.09,14.7,4.0,3.97,0.0,692.9,305.0,73.43,2.2718032786885245
97.0,1,0,1,24.0,176.1,109.0,29.94,159.4,81.0,13.55,269.1,94.0,12.11,12.1,9.0,3.27,0.0,604.6,284.0,55.6,2.12887323943662
146.0,1,0,0,0.0,195.9,86.0,33.3,228.6,82.0,19.43,303.5,94.0,13.66,12.2,4.0,3.29,3.0,728.0,262.0,66.39,2.7786259541984735
69.0,1,0,0,0.0,183.4,85.0,31.18,237.6,100.0,20.2,228.0,94.0,10.26,9.0,5.0,2.43,3.0,649.0,279.0,61.63999999999999,2.326164874551971
144.0,2,1,0,0.0,203.5,100.0,34.6,247.6,103.0,21.05,194.3,94.0,8.74,11.9,10.5,3.21,0.0,645.4000000000001,297.0,64.39,2.1730639730639734
104.0,0,0,0,0.0,167.6,116.0,28.49,219.2,112.0,18.63,215.9,94.0,9.72,11.7,2.0,3.16,4.0,602.6999999999999,322.0,56.839999999999996,1.8717391304347823
120.0,2,0,1,27.0,153.5,84.0,26.1,194.0,73.0,16.49,256.5,94.0,11.54,10.2,7.0,2.75,5.0,604.0,251.0,54.13,2.406374501992032
132.0,1,0,0,0.0,197.8,66.0,33.63,133.9,119.0,11.38,177.3,94.0,7.98,10.9,3.0,2.94,4.0,509.00000000000006,279.0,52.99000000000001,1.824372759856631
199.0,1,0,1,34.0,230.6,121.0,39.2,219.4,99.0,18.65,299.3,94.0,13.47,8.0,2.0,2.16,0.0,749.3,314.0,71.32000000000001,2.386305732484076
40.0,2,1,0,0.0,220.8,100.0,37.54,265.7,106.0,22.58,212.8,94.0,9.58,6.4,3.0,1.73,0.0,699.3,300.0,69.7,2.331
73.0,1,0,1,47.0,173.7,117.0,29.53,204.0,114.0,17.34,174.6,94.0,7.86,6.3,3.0,1.7,2.0,552.3,325.0,54.730000000000004,1.6993846153846153
82.0,2,0,0,0.0,143.9,61.0,24.46,194.9,105.0,16.57,109.6,94.0,4.93,11.1,2.0,3.0,1.0,448.4,260.0,45.96,1.7246153846153844
115.0,0,0,0,0.0,178.7,114.0,30.38,271.0,96.0,23.04,245.9,94.0,11.07,16.4,5.0,4.43,2.0,695.6,304.0,64.49000000000001,2.2881578947368424
80.0,1,0,0,0.0,199.8,138.0,33.97,167.1,91.0,14.2,271.8,94.0,12.23,5.5,4.0,1.49,1.0,638.7,323.0,60.400000000000006,1.9773993808049537
99.0,1,0,0,0.0,254.4,120.0,43.25,159.3,92.0,13.54,264.4,94.0,11.9,6.0,5.0,1.62,1.0,678.1,306.0,68.69,2.216013071895425
116.0,2,0,0,0.0,192.1,98.0,32.66,312.9,135.0,26.6,130.2,94.0,5.86,7.9,2.0,2.13,3.0,635.2,327.0,65.12,1.942507645259939
104.0,1,0,0,0.0,76.4,116.0,12.99,115.6,74.0,9.83,226.3,94.0,10.18,9.4,3.0,2.54,3.0,418.3,284.0,33.0,1.472887323943662
57.0,0,1,1,30.0,234.5,130.0,39.87,195.2,116.0,16.59,268.8,94.0,12.1,11.4,4.0,3.08,2.0,698.5,340.0,68.55999999999999,2.054411764705882
166.0,0,0,0,0.0,181.4,108.0,30.84,253.8,54.0,21.57,112.3,94.0,5.05,11.6,6.0,3.13,1.0,547.5,256.0,57.459999999999994,2.138671875
111.0,0,0,1,13.0,193.1,104.0,32.83,111.6,98.0,9.49,227.4,94.0,10.23,12.1,4.0,3.27,1.0,532.1,296.0,52.55,1.7976351351351352
78.0,1,0,0,0.0,103.5,115.0,17.6,117.9,102.0,10.02,201.0,94.0,9.05,12.0,3.0,3.24,4.0,422.4,311.0,36.67,1.3581993569131832
48.0,2,0,0,0.0,300.4,94.0,51.07,133.2,103.0,11.32,197.4,94.0,8.88,7.2,5.0,1.94,2.0,631.0,291.0,71.27,2.1683848797250858
57.0,1,0,1,29.0,279.9,121.0,47.58,223.1,109.0,18.96,251.7,94.0,11.33,13.0,2.0,3.51,1.0,754.7,324.0,77.86999999999999,2.329320987654321
72.0,0,0,0,0.0,177.1,97.0,30.11,184.7,105.0,15.7,174.1,94.0,7.83,8.0,6.0,2.16,1.0,535.9,296.0,53.64,1.810472972972973
58.0,1,0,0,0.0,247.2,116.0,42.02,303.7,103.0,25.81,105.4,94.0,4.74,9.3,2.0,2.51,2.0,656.3,313.0,72.57,2.096805111821086
110.0,2,0,0,0.0,99.4,62.0,16.9,275.0,86.0,23.38,212.1,94.0,9.54,16.7,3.0,4.51,2.0,586.5,242.0,49.82,2.4235537190082646
132.0,1,0,0,0.0,117.6,66.0,19.99,214.0,108.0,18.19,239.5,94.0,10.78,8.8,5.0,2.38,1.0,571.1,268.0,48.96,2.1309701492537316
66.0,1,0,0,0.0,116.4,98.0,19.79,95.6,74.0,8.13,181.5,94.0,8.17,10.5,3.0,2.84,3.0,393.5,266.0,36.09,1.4793233082706767
17.0,1,1,0,0.0,162.8,118.0,27.68,229.6,91.0,19.52,332.7,94.0,14.97,13.6,3.0,3.67,0.0,725.0999999999999,303.0,62.17,2.393069306930693
112.0,2,0,0,0.0,243.4,77.0,41.38,182.1,97.0,15.48,259.2,94.0,11.66,12.8,2.0,3.46,1.0,684.7,268.0,68.52,2.5548507462686567
59.0,1,0,0,0.0,204.3,65.0,34.73,247.3,123.0,21.02,214.7,94.0,9.66,12.0,4.0,3.24,1.0,666.3,282.0,65.41,2.3627659574468085
119.0,2,1,1,22.0,172.1,119.0,29.26,223.6,133.0,19.01,150.0,94.0,6.75,13.9,10.5,3.75,1.0,545.7,346.0,55.02,1.5771676300578037
61.0,0,0,0,0.0,45.0,108.0,7.65,151.3,74.0,12.86,152.9,94.0,6.88,9.8,6.0,2.65,2.0,349.20000000000005,276.0,27.389999999999997,1.265217391304348
111.0,0,0,0,0.0,142.3,75.0,24.19,122.8,106.0,10.44,229.5,94.0,10.33,12.8,9.0,3.46,2.0,494.6,275.0,44.96,1.7985454545454547
16.0,2,0,0,0.0,153.2,65.0,26.04,229.7,90.0,19.52,148.2,94.0,6.67,10.7,8.0,2.89,1.0,531.0999999999999,249.0,52.230000000000004,2.13293172690763
26.0,1,0,0,0.0,234.5,109.0,39.87,216.5,129.0,18.4,191.6,94.0,8.62,3.5,6.0,0.95,3.0,642.6,332.0,66.89,1.935542168674699
94.0,0,0,0,0.0,174.0,85.0,29.58,241.1,114.0,20.49,207.8,94.0,9.35,7.9,1.0,2.13,1.0,622.9000000000001,293.0,59.419999999999995,2.125938566552901
56.0,1,0,0,0.0,222.7,133.0,37.86,277.0,89.0,23.55,101.8,94.0,4.58,13.6,4.0,3.67,4.0,601.5,316.0,65.99,1.9034810126582278
91.0,2,0,1,37.0,162.3,107.0,27.59,233.9,115.0,19.88,277.4,94.0,12.48,9.2,4.0,2.48,0.0,673.6,316.0,59.95,2.1316455696202534
178.0,1,0,1,35.0,175.4,88.0,29.82,190.0,65.0,16.15,138.7,94.0,6.24,10.5,3.0,2.84,2.0,504.09999999999997,247.0,52.21,2.0408906882591094
104.0,1,0,0,0.0,156.2,93.0,26.55,193.0,54.0,16.41,222.7,94.0,10.02,13.1,5.0,3.54,1.0,571.9,241.0,52.980000000000004,2.3730290456431535
116.0,2,0,0,0.0,89.5,128.0,15.22,180.8,137.0,15.37,193.1,94.0,8.69,14.0,3.0,3.78,2.0,463.4,359.0,39.28,1.2908077994428968
98.0,0,0,0,0.0,165.0,129.0,28.05,202.6,113.0,17.22,172.3,94.0,7.75,12.5,7.0,3.38,1.0,539.9000000000001,336.0,53.019999999999996,1.6068452380952383
135.0,1,0,0,0.0,173.4,107.0,29.48,222.0,84.0,18.87,66.37500000000003,94.0,2.9799999999999995,13.7,6.0,3.7,1.0,461.775,285.0,51.33,1.6202631578947368
104.0,1,0,0,0.0,144.5,107.0,24.57,180.5,85.0,15.34,226.0,94.0,10.17,17.0,6.0,4.59,2.0,551.0,286.0,50.08,1.9265734265734267
85.0,0,0,0,0.0,144.4,88.0,24.55,264.6,105.0,22.49,185.4,94.0,8.34,9.9,3.0,2.67,1.0,594.4,287.0,55.379999999999995,2.0710801393728224
74.0,1,0,0,0.0,187.7,127.0,31.91,163.4,148.0,13.89,196.0,94.0,8.82,9.1,5.0,2.46,0.0,547.1,369.0,54.62,1.4826558265582657
64.0,2,0,1,40.0,210.0,116.0,35.7,232.7,89.0,19.78,168.8,94.0,7.6,5.9,4.0,1.59,8.0,611.5,299.0,63.080000000000005,2.0451505016722407
140.0,2,0,1,28.0,157.1,77.0,26.71,172.4,97.0,14.65,184.5,94.0,8.3,11.1,9.0,3.0,1.0,514.0,268.0,49.66,1.9179104477611941
109.0,1,0,0,0.0,222.5,74.0,37.83,169.7,75.0,14.42,264.3,94.0,11.89,9.0,3.0,2.43,2.0,656.5,243.0,64.14,2.7016460905349793
111.0,2,0,0,0.0,78.3,119.0,13.31,198.2,94.0,16.85,248.5,94.0,11.18,12.1,4.0,3.27,1.0,525.0,307.0,41.34,1.710097719869707
91.0,2,0,0,0.0,149.0,115.0,25.33,245.3,105.0,20.85,260.0,94.0,11.7,8.3,3.0,2.24,0.0,654.3,314.0,57.879999999999995,2.0837579617834394
163.0,1,1,0,0.0,197.2,90.0,33.52,188.5,113.0,16.02,211.1,94.0,9.5,7.8,8.0,2.11,1.0,596.8,297.0,59.040000000000006,2.0094276094276093
140.0,1,0,0,0.0,125.3,84.0,21.3,167.6,121.0,14.25,260.6,94.0,11.73,8.4,4.0,2.27,1.0,553.5,299.0,47.28,1.851170568561873
112.0,1,0,0,0.0,272.5,119.0,46.33,226.1,94.0,19.22,159.1,94.0,7.16,16.4,5.0,4.43,3.0,657.7,307.0,72.71,2.1423452768729643
95.0,2,0,0,0.0,174.0,57.0,29.58,281.1,118.0,23.89,197.2,94.0,8.87,9.7,2.0,2.62,0.0,652.3,269.0,62.339999999999996,2.424907063197026
97.0,1,0,0,0.0,209.2,134.0,35.56,60.424999999999955,46.5,5.347499999999998,175.4,94.0,7.89,11.8,6.0,3.19,1.0,445.025,274.5,48.7975,1.6212204007285973
143.0,2,0,0,0.0,110.1,113.0,18.72,169.0,59.0,14.37,166.7,94.0,7.5,9.2,2.0,2.48,1.0,445.8,266.0,40.589999999999996,1.6759398496240603
111.0,0,0,0,0.0,99.3,112.0,16.88,270.5,136.0,22.99,225.3,94.0,10.14,9.0,6.0,2.43,3.0,595.1,342.0,50.01,1.7400584795321639
131.0,1,0,0,0.0,175.1,73.0,29.77,171.9,116.0,14.61,131.1,94.0,5.9,7.3,6.0,1.97,1.0,478.1,283.0,50.279999999999994,1.6893992932862192
131.0,1,0,1,39.0,69.1,122.0,11.75,101.3,136.0,8.61,104.8,94.0,4.72,9.1,4.0,2.46,0.0,275.2,352.0,25.08,0.7818181818181817
165.0,0,0,0,0.0,156.0,88.0,26.52,276.1,81.0,23.47,175.9,94.0,7.92,9.3,5.0,2.51,1.0,608.0,263.0,57.91,2.311787072243346
114.0,1,0,1,26.0,137.1,88.0,23.31,155.7,125.0,13.23,247.6,94.0,11.14,11.5,7.0,3.11,2.0,540.4,307.0,47.68,1.7602605863192182
52.0,2,0,1,21.0,195.7,119.0,33.27,106.2,95.0,9.03,157.4,94.0,7.08,5.3,3.0,1.43,2.0,459.29999999999995,308.0,49.38,1.491233766233766
124.0,1,0,0,0.0,312.0,112.0,53.04,180.0,109.0,15.3,168.6,94.0,7.59,12.8,4.0,3.46,1.0,660.6,315.0,75.93,2.0971428571428574
63.0,2,0,0,0.0,261.8,69.0,44.51,245.0,135.0,20.83,202.1,94.0,9.09,14.7,4.0,3.97,0.0,708.9,298.0,74.43,2.3788590604026845
12.0,0,0,0,0.0,263.6,113.0,43.43,252.4,116.0,21.45,280.2,94.0,12.61,11.8,2.0,3.19,1.0,796.2,323.0,77.49,2.465015479876161
110.0,1,1,0,0.0,295.3,79.0,48.86,189.5,84.0,16.02,256.9,94.0,12.01,14.5,3.0,3.92,0.0,741.7,257.0,76.89,2.8859922178988326
47.0,2,1,0,0.0,59.8,118.0,7.13,166.9,124.0,16.21,140.6,94.0,6.87,13.3,7.0,3.59,0.0,367.29999999999995,336.0,30.21,1.0931547619047617
100.0,1,0,0,0.0,106.3,102.0,20.26,183.9,90.0,15.82,291.5,94.0,12.8,11.7,1.0,3.16,4.0,581.7,286.0,48.879999999999995,2.033916083916084
119.0,0,0,0,0.0,259.1,109.0,44.22,256.5,63.0,22.8,218.1,94.0,10.31,10.0,1.0,2.7,1.0,733.7,266.0,77.33,2.7582706766917293
120.0,0,1,0,0.0,170.9,72.0,29.58,160.0,102.0,14.45,204.6,94.0,8.58,13.8,3.0,3.73,1.0,535.5,268.0,52.61,1.998134328358209
73.0,1,0,0,0.0,204.8,93.0,37.03,218.6,92.0,19.75,282.3,94.0,12.48,10.3,5.0,2.78,1.0,705.7,279.0,69.26,2.5293906810035844
127.0,2,1,0,0.0,256.2,94.0,39.17,219.1,80.0,19.22,247.0,94.0,11.34,13.9,5.0,3.75,2.0,722.3,268.0,69.73,2.6951492537313433
76.0,1,0,0,0.0,143.7,55.0,24.43,173.1,108.0,14.71,239.1,95.0,10.76,5.8,6.0,1.57,1.0,555.9,258.0,49.9,2.1546511627906977
96.0,1,1,0,0.0,200.6,117.0,34.1,289.5,120.0,24.61,98.3,95.0,4.42,11.2,5.0,3.02,2.0,588.4,332.0,63.13,1.772289156626506
197.0,1,1,0,0.0,127.3,80.0,21.64,222.3,115.0,18.9,173.9,95.0,7.83,13.7,5.0,3.7,5.0,523.5,290.0,48.37,1.8051724137931036
82.0,0,0,0,0.0,154.0,107.0,26.18,94.4,114.0,8.02,287.6,95.0,12.94,10.1,7.0,2.73,1.0,536.0,316.0,47.14,1.6962025316455696
19.0,1,1,0,0.0,237.7,98.0,40.41,207.1,121.0,17.6,182.2,95.0,8.2,4.5,4.0,1.22,0.0,627.0,314.0,66.21,1.9968152866242037
151.0,1,1,0,0.0,218.0,57.0,37.06,114.4,88.0,9.72,269.2,95.0,12.11,12.4,1.0,3.35,0.0,601.5999999999999,240.0,58.89,2.5066666666666664
93.0,2,0,1,19.0,136.8,113.0,23.26,179.5,105.0,15.26,71.1,95.0,3.2,12.5,3.0,3.38,2.0,387.4,313.0,41.720000000000006,1.237699680511182
127.0,2,0,0,0.0,107.9,128.0,18.34,187.0,77.0,15.9,218.5,95.0,9.83,3.499999999999999,0.0,0.9399999999999993,0.0,513.4,300.0,44.07,1.7113333333333332
111.0,2,0,1,24.0,205.5,114.0,34.94,219.3,99.0,18.64,215.9,95.0,9.72,14.0,4.0,3.78,1.0,640.7,308.0,63.3,2.080194805194805
74.0,1,0,0,0.0,225.2,93.0,38.28,215.1,120.0,18.28,241.8,95.0,10.88,9.1,2.0,2.46,2.0,682.0999999999999,308.0,67.44,2.2146103896103893
147.0,0,0,0,0.0,168.6,92.0,28.66,187.7,107.0,15.95,216.5,95.0,9.74,14.4,8.0,3.89,2.0,572.8,294.0,54.35,1.948299319727891
138.0,2,1,0,0.0,46.5,104.0,7.91,186.0,114.0,15.81,167.5,95.0,7.54,9.6,4.0,2.59,4.0,400.0,313.0,31.259999999999998,1.2779552715654952
143.0,0,0,1,33.0,239.2,109.0,40.66,235.5,112.0,20.02,156.3,95.0,7.03,9.5,4.0,2.57,1.0,631.0,316.0,67.71,1.9968354430379747
99.0,1,0,0,0.0,124.6,90.0,21.18,146.4,70.0,12.44,169.4,95.0,7.62,10.5,6.0,2.84,1.0,440.4,255.0,41.239999999999995,1.7270588235294118
99.0,0,0,0,0.0,135.7,107.0,23.07,208.4,103.0,17.71,209.0,95.0,9.4,8.8,3.0,2.38,7.0,553.1,305.0,50.18,1.8134426229508198
86.0,0,0,0,0.0,126.3,115.0,21.47,168.8,112.0,14.35,154.6,95.0,6.96,9.8,7.0,2.65,2.0,449.70000000000005,322.0,42.78,1.3965838509316773
129.0,1,0,0,0.0,137.8,120.0,23.43,225.8,110.0,19.19,145.2,95.0,6.53,10.2,6.0,2.75,1.0,508.8,325.0,49.150000000000006,1.5655384615384615
128.0,1,0,0,0.0,103.3,122.0,17.56,245.9,123.0,20.9,161.1,95.0,7.25,6.4,7.0,1.73,0.0,510.29999999999995,340.0,45.709999999999994,1.5008823529411763
108.0,2,0,1,30.0,276.6,99.0,47.02,220.1,113.0,18.71,177.9,95.0,8.01,9.8,6.0,2.65,2.0,674.6,307.0,73.74000000000001,2.1973941368078176
133.0,1,0,0,0.0,216.2,67.0,36.75,222.2,133.0,18.89,192.0,95.0,8.64,3.499999999999999,1.0,0.9399999999999993,2.0,630.4,295.0,64.28,2.136949152542373
53.0,1,0,0,0.0,145.1,116.0,24.67,233.7,82.0,19.86,208.7,95.0,9.39,7.9,5.0,2.13,2.0,587.5,293.0,53.92,2.0051194539249146
94.0,1,0,0,0.0,212.1,98.0,36.06,189.4,89.0,16.1,336.17499999999995,95.0,15.14,8.4,5.0,2.27,3.0,737.675,282.0,67.30000000000001,2.615868794326241
112.0,1,0,1,17.0,183.2,95.0,31.14,252.8,125.0,21.49,156.7,95.0,7.05,9.7,3.0,2.62,0.0,592.7,315.0,59.67999999999999,1.8815873015873017
101.0,1,0,1,21.0,238.0,88.0,40.46,209.6,84.0,17.82,233.0,95.0,10.49,10.0,5.0,2.7,2.0,680.6,267.0,68.77,2.549063670411985
122.0,0,0,1,29.0,195.4,83.0,33.22,268.2,93.0,22.8,168.0,95.0,7.56,8.4,6.0,2.27,3.0,631.6,271.0,63.58,2.3306273062730627
108.0,2,0,0,0.0,246.2,102.0,41.85,202.4,134.0,17.2,180.1,95.0,8.1,9.4,5.0,2.54,1.0,628.7,331.0,67.14999999999999,1.8993957703927493
66.0,0,0,1,26.0,254.9,108.0,43.33,243.2,135.0,20.67,190.8,95.0,8.59,5.4,3.0,1.46,2.0,688.9000000000001,338.0,72.59,2.038165680473373
97.0,0,0,1,32.0,168.4,129.0,28.63,225.9,97.0,19.2,191.8,95.0,8.63,8.5,7.0,2.3,0.0,586.1,321.0,56.46,1.8258566978193147
59.0,0,0,1,32.0,211.9,120.0,36.02,202.9,136.0,17.25,213.5,95.0,9.61,8.8,5.0,2.38,1.0,628.3,351.0,62.88,1.79002849002849
85.0,1,0,0,0.0,126.1,112.0,21.44,274.7,126.0,23.35,184.4,95.0,8.3,9.8,4.0,2.65,1.0,585.1999999999999,333.0,53.09,1.757357357357357
169.0,1,0,0,0.0,100.8,112.0,17.14,230.0,69.0,19.55,193.6,95.0,8.71,9.5,2.0,2.57,0.0,524.4,276.0,45.4,1.9
170.0,1,0,0,0.0,246.4,107.0,41.89,228.1,124.0,19.39,166.4,95.0,7.49,9.1,8.0,2.46,0.0,640.9,326.0,68.77,1.9659509202453986
88.0,1,0,0,0.0,161.5,92.0,27.46,173.5,108.0,14.75,206.2,95.0,9.28,7.9,4.0,2.13,2.0,541.2,295.0,51.49,1.8345762711864408
82.0,1,0,1,29.0,163.8,77.0,27.85,134.9,112.0,11.47,79.3,95.0,3.57,8.8,2.0,2.38,2.0,378.00000000000006,284.0,42.89,1.330985915492958
56.0,2,0,0,0.0,121.6,84.0,20.67,165.3,115.0,14.05,243.9,95.0,10.98,8.9,2.0,2.4,1.0,530.8,294.0,45.7,1.805442176870748
121.0,2,0,1,35.0,193.8,62.0,32.95,197.6,97.0,16.8,218.8,95.0,9.85,5.9,4.0,1.59,0.0,610.2,254.0,59.6,2.4023622047244095
50.0,0,0,0,0.0,154.7,102.0,26.3,298.0,108.0,25.33,210.2,95.0,9.46,11.1,3.0,3.0,0.0,662.9,305.0,61.089999999999996,2.1734426229508195
160.0,1,0,0,0.0,176.2,90.0,29.95,196.0,115.0,16.66,263.9,95.0,11.88,9.2,4.0,2.48,1.0,636.0999999999999,300.0,58.49,2.120333333333333
181.0,0,0,0,0.0,143.3,91.0,24.36,195.5,58.0,16.62,223.3,95.0,10.05,6.0,7.0,1.62,1.0,562.1,244.0,51.03,2.303688524590164
167.0,1,0,0,0.0,166.4,85.0,28.29,243.2,135.0,20.67,229.2,95.0,10.31,9.9,5.0,2.67,1.0,638.8,315.0,59.27,2.027936507936508
123.0,1,0,0,0.0,123.2,104.0,20.94,190.0,117.0,16.15,170.3,95.0,7.66,12.9,5.0,3.48,4.0,483.5,316.0,44.75,1.5300632911392404
131.0,0,1,0,0.0,122.3,83.0,20.79,118.8,94.0,10.1,147.9,95.0,6.66,13.7,3.0,3.7,3.0,389.0,272.0,37.55,1.4301470588235294
209.0,1,0,0,0.0,153.7,105.0,26.13,188.6,87.0,16.03,200.8,95.0,9.04,10.7,2.0,2.89,0.0,543.0999999999999,287.0,51.199999999999996,1.8923344947735188
61.0,2,1,1,16.0,143.5,76.0,24.4,242.6,58.0,20.62,147.7,95.0,6.65,11.3,3.0,3.05,0.0,533.8,229.0,51.669999999999995,2.331004366812227
125.0,0,0,0,0.0,229.3,103.0,38.98,177.4,126.0,15.08,189.3,95.0,8.52,12.0,8.0,3.24,1.0,596.0,324.0,62.58,1.8395061728395061
105.0,2,1,1,28.0,156.1,89.0,26.54,107.1,114.0,9.1,167.7,95.0,7.55,14.7,3.0,3.97,0.0,430.9,298.0,43.19,1.4459731543624161
12.0,1,0,0,0.0,204.6,98.0,34.78,212.5,90.0,18.06,182.1,95.0,8.19,9.8,7.0,2.65,2.0,599.2,283.0,61.03,2.117314487632509
111.0,1,0,0,0.0,229.4,107.0,39.0,214.1,99.0,18.2,289.6,95.0,13.03,10.4,6.0,2.81,4.0,733.1,301.0,70.23,2.4355481727574753
117.0,0,0,1,13.0,207.6,65.0,35.29,152.7,77.0,12.98,232.8,95.0,10.48,9.7,3.0,2.62,1.0,593.0999999999999,237.0,58.75,2.50253164556962
106.0,0,0,0,0.0,52.2,106.0,8.87,220.1,113.0,18.71,112.3,95.0,5.05,11.4,2.0,3.08,2.0,384.6,314.0,32.629999999999995,1.2248407643312103
125.0,1,0,0,0.0,163.8,73.0,27.85,255.6,85.0,21.73,192.9,95.0,8.68,15.7,4.0,4.24,0.0,612.3,253.0,58.26,2.4201581027667984
103.0,2,0,0,0.0,206.5,125.0,35.11,180.2,113.0,15.32,220.6,95.0,9.93,12.2,4.0,3.29,3.0,607.3,333.0,60.36,1.8237237237237236
87.0,1,0,1,33.0,125.0,99.0,21.25,235.3,81.0,20.0,215.3,95.0,9.69,10.2,7.0,2.75,2.0,575.6,275.0,50.94,2.0930909090909093
114.0,1,0,0,0.0,84.7,118.0,14.4,249.9,86.0,21.24,193.4,95.0,8.7,14.5,8.0,3.92,1.0,528.0,299.0,44.34,1.765886287625418
92.0,2,1,0,0.0,252.3,120.0,42.89,207.0,112.0,17.6,284.6,95.0,12.81,12.0,5.0,3.24,3.0,743.9000000000001,327.0,73.3,2.2749235474006118
101.0,2,0,0,0.0,29.09999999999991,45.0,4.8700000000000045,192.1,119.0,16.33,168.8,95.0,7.6,7.2,4.0,1.94,1.0,389.9999999999999,259.0,28.800000000000004,1.5057915057915054
100.0,0,1,0,0.0,219.4,112.0,37.3,225.7,102.0,19.18,255.3,95.0,11.49,12.0,4.0,3.24,4.0,700.4000000000001,309.0,67.97,2.266666666666667
66.0,1,0,0,0.0,205.1,102.0,34.87,232.7,109.0,19.78,259.9,95.0,11.7,9.2,6.0,2.48,2.0,697.6999999999999,306.0,66.35,2.280065359477124
47.0,1,0,1,27.0,165.0,89.0,28.05,127.3,118.0,10.82,284.4,95.0,12.8,7.7,4.0,2.08,2.0,576.7,302.0,51.67,1.9096026490066227
91.0,0,0,1,44.0,216.6,101.0,36.82,173.1,98.0,14.71,242.1,95.0,10.89,9.1,3.0,2.46,1.0,631.8,294.0,62.42,2.1489795918367345
95.0,1,0,0,0.0,175.2,91.0,29.78,244.4,109.0,20.77,75.8,95.0,3.41,7.5,2.0,2.03,1.0,495.40000000000003,295.0,53.959999999999994,1.6793220338983053
82.0,0,0,0,0.0,143.7,116.0,24.43,170.7,99.0,14.51,287.7,95.0,12.95,7.8,5.0,2.11,1.0,602.0999999999999,310.0,51.89,1.9422580645161287
124.0,2,0,0,0.0,184.8,74.0,31.42,175.1,84.0,14.88,158.2,95.0,7.12,10.5,6.0,2.84,1.0,518.0999999999999,253.0,53.42,2.0478260869565212
92.0,1,0,1,47.0,141.6,95.0,24.07,207.9,130.0,17.67,203.6,95.0,9.16,10.2,10.5,2.75,0.0,553.1,320.0,50.900000000000006,1.7284375
126.0,1,0,0,0.0,66.2,86.0,10.89,131.7,118.0,12.79,144.8,95.0,6.16,11.9,1.0,3.21,5.0,342.7,299.0,29.84,1.146153846153846
154.0,1,0,0,0.0,335.9000000000001,74.0,57.19,230.5,98.0,19.4,248.9,95.0,11.43,10.1,9.0,2.73,1.0,815.3000000000001,267.0,88.02000000000001,3.053558052434457
81.0,2,0,0,0.0,247.4,140.0,45.44,204.7,105.0,17.33,285.8,95.0,12.23,8.0,5.0,2.16,1.0,737.9000000000001,340.0,75.0,2.170294117647059
82.0,1,0,0,0.0,279.9,86.0,45.37,240.7,68.0,18.52,259.7,95.0,11.33,11.0,6.0,2.97,3.0,780.3,249.0,75.22,3.133734939759036
68.0,2,0,0,0.0,255.9,134.0,41.48,263.5,112.0,20.63,284.2,95.0,12.29,8.9,5.0,2.4,2.0,803.5999999999999,341.0,74.4,2.356598240469208
119.0,0,0,0,0.0,229.1,84.0,40.65,248.5,82.0,21.7,218.9,95.0,10.39,10.9,2.0,2.94,3.0,696.5,261.0,72.74,2.6685823754789273
148.0,1,1,0,0.0,231.5,85.0,37.7,190.7,72.0,15.95,121.3,95.0,5.5,9.6,1.0,2.59,0.0,543.5,252.0,59.150000000000006,2.1567460317460316
118.0,1,0,1,26.0,160.8,120.0,30.04,212.5,120.0,16.96,165.7,95.0,7.64,9.6,6.0,2.59,5.0,539.0,335.0,54.64,1.608955223880597
105.0,1,1,1,29.0,237.7,83.0,38.52,204.7,111.0,18.5,188.5,95.0,8.57,13.2,5.0,3.56,1.0,630.9,289.0,65.59,2.183044982698962
37.0,2,1,0,0.0,162.9,117.0,30.39,177.0,90.0,15.56,215.4,95.0,10.19,9.8,1.0,2.65,0.0,555.3,302.0,56.14,1.8387417218543045
99.0,1,0,1,42.0,217.0,133.0,36.72,229.3,101.0,20.75,218.5,95.0,9.7,9.3,5.0,2.51,2.0,664.8,329.0,67.17,2.020668693009118
138.0,1,0,1,37.0,75.8,102.0,12.89,173.6,147.0,14.76,162.6,96.0,7.32,8.2,10.5,2.21,0.0,412.0,345.0,34.97,1.1942028985507247
